gene_name,max_abs_log2FC,weighted_mean_abs_log2FC,n_groups_significant,detected_in_male,detected_in_female,sex_specificity
Bet1,0.10028595701335186,0.09026351505354695,0,False,False,neither
Bet1l,0.31008558662601915,0.1406547762233918,0,False,False,neither
Bex1,0.2674708160455618,0.18200752666398373,0,False,False,neither
Bex2,0.21897019697220163,0.13270717968833345,0,False,False,neither
Bex4,0.16010612320038595,0.10642324797819194,0,False,False,neither
Bex6,0.38606954801256815,0.21700592351486747,0,False,False,neither
Bfar,0.3019487462466198,0.20472213511776216,0,False,False,neither
Bfsp1,0.21564850019862375,0.10252375519576601,0,False,False,neither
Bfsp2,0.3023029130818149,0.1886653357126301,0,False,False,neither
Bglap,0.08360959931288857,0.04473517512866185,0,False,False,neither
Bglap2,0.021653646348723233,0.004093462028267396,0,False,False,neither
Bglap3,0.19060471703041815,0.1078364170671615,0,False,False,neither
Bgn,0.8630712495717594,0.3680964326648949,1,True,False,male_only
Bhlha15,0.42156862833415254,0.2183695189640583,0,False,False,neither
Bhlha9,0.3188590611749544,0.15269151441815365,0,False,False,neither
Bhlhb9,0.10963712806429345,0.10430514954459683,0,False,False,neither
Bhlhe22,0.38223151590858934,0.16778705382410353,0,False,False,neither
Bhlhe23,0.48418928344795414,0.2306152473570719,0,False,False,neither
Bhlhe40,0.17084537629282337,0.10657366775615564,0,False,False,neither
Bhlhe41,0.6528119528378264,0.27204837866335013,1,False,True,female_only
Bhmt,0.26231338152770023,0.14153079337971988,0,False,False,neither
Bhmt2,0.14912221740865034,0.0981105224564153,0,False,False,neither
Bicc1,0.37900048416297577,0.19234350392535654,0,False,False,neither
Bicd1,0.5185860248233352,0.28357976330617674,1,True,False,male_only
Bicd2,0.158472056418438,0.10896180429593555,0,False,False,neither
Bid,0.34971856956031644,0.1862070157000587,0,False,False,neither
Bik,0.20742173876817177,0.12234138233225693,0,False,False,neither
Bin1,0.20300280722684583,0.097564981146459,0,False,False,neither
Bin2,0.13297660239109568,0.0791846431933568,0,False,False,neither
Bin3,0.22905431097317755,0.16259705669721658,0,False,False,neither
Birc2,0.2299075231038024,0.12972919434526922,0,False,False,neither
Birc3,0.3802857739552339,0.20855730552367424,0,False,False,neither
Birc5,0.28394734042822084,0.19690613330024498,0,False,False,neither
Birc6,0.3350913376779528,0.12587320525155055,0,False,False,neither
Birc7,0.20943825030858923,0.13224942420090285,0,False,False,neither
Bivm,0.3820418834337692,0.23065973739603268,0,False,False,neither
Blcap,0.3250793925172765,0.140875344788554,0,False,False,neither
Blk,0.3246518150063206,0.13987130220568522,0,False,False,neither
Blm,0.2958212273353877,0.21864431502979637,0,False,False,neither
Blmh,0.15902536031714487,0.0679131290181517,0,False,False,neither
Blnk,0.44979780119351753,0.3060516529402143,0,False,False,neither
Bloc1s1,0.32945959001895914,0.15116685674417668,0,False,False,neither
Bloc1s2,0.24218979333508686,0.17999638075744384,0,False,False,neither
Bloc1s3,0.1480381840954511,0.0860317546244644,0,False,False,neither
Bloc1s4,0.21681503681737926,0.07495868665244919,0,False,False,neither
Bloc1s5,0.30667807435477934,0.13486789191422288,0,False,False,neither
Bloc1s6,0.18810340713903204,0.11474758229157625,0,False,False,neither
Bloc1s6os,0.24371427422816458,0.13798889285416488,0,False,False,neither
Blvra,0.20746850924884735,0.10962823664385583,0,False,False,neither
Blvrb,0.5183927633716092,0.2500712374213787,1,True,False,male_only
Blzf1,0.24038268393022957,0.0695569733872925,0,False,False,neither
Bmf,0.3776891347707884,0.13113813451212333,0,False,False,neither
Bmi1,0.2208269786751723,0.12299680666693735,0,False,False,neither
Bmp1,0.30406006698782306,0.19947359305753962,0,False,False,neither
Bmp10,0.38506923514103153,0.20624088263988216,0,False,False,neither
Bmp15,0.21894425133546072,0.18208663851298082,0,False,False,neither
Bmp2,0.20443264348076087,0.1533656698412346,0,False,False,neither
Bmp2k,0.12344876889513488,0.07001108400072378,0,False,False,neither
Bmp3,0.4336300282285148,0.21612698174288583,0,False,False,neither
Bmp4,1.2357103462918153,0.7916808936457035,3,True,True,both
Bmp5,0.5539575136193441,0.22232034570321443,1,True,False,male_only
Bmp6,0.26681911369076416,0.17556624521737405,0,False,False,neither
Bmp7,0.7179992044889066,0.549411728545027,2,True,True,both
Bmp8a,0.16636915158503063,0.11067090177871707,0,False,False,neither
Bmp8b,0.4575960735471038,0.27226471697894133,0,False,False,neither
Bmper,0.3064680290918939,0.18567977684885303,0,False,False,neither
Bmpr1a,0.1904983820445145,0.10542688412484832,0,False,False,neither
Bmpr1b,0.2821595015660563,0.15042141527001363,0,False,False,neither
Bmpr2,0.10232500609005073,0.04883217458079213,0,False,False,neither
Bms1,0.14004394206371729,0.0750919675342536,0,False,False,neither
Bmx,0.24110637467273424,0.10595264590566758,0,False,False,neither
Bmyc,0.25013711316383425,0.12649816069329511,0,False,False,neither
Bnc1,0.26397411595347653,0.12281640121759882,0,False,False,neither
Bnc2,0.28799648391969,0.24185859158429227,0,False,False,neither
Bnip1,0.31567773624857737,0.2132007308593823,0,False,False,neither
Bnip2,0.12200013925001485,0.04712383018451521,0,False,False,neither
Bnip3,0.10838987713917562,0.06992360569056685,0,False,False,neither
Bnip3l,0.2087170042962458,0.09815498153376034,0,False,False,neither
Bnipl,0.21673035247300296,0.14065386584560727,0,False,False,neither
Boc,0.3101629909466464,0.19565357962925484,0,False,False,neither
Bod1,0.23582322863676775,0.128957290624847,0,False,False,neither
Bod1l,0.20218939461105354,0.15037503747930508,0,False,False,neither
Bok,0.423663459885638,0.15374719182131025,0,False,False,neither
Bola1,0.30740996188807485,0.2013706741613912,0,False,False,neither
Bola2,0.6165660337681205,0.1916013350971588,1,True,False,male_only
Bola3,0.407691260962863,0.11284723060802185,0,False,False,neither
Boll,0.4500839641713068,0.25981356269640354,0,False,False,neither
Bop1,0.17619184694900475,0.08350594771487278,0,False,False,neither
Bora,0.26859968299561743,0.12173376994236097,0,False,False,neither
Borcs5,0.3480460808850289,0.14132914582963169,0,False,False,neither
Borcs6,0.14327386182131133,0.07534851917808673,0,False,False,neither
Borcs7,0.26638454278779666,0.10240115982772821,0,False,False,neither
Borcs8,0.23032768570654089,0.1338925609141563,0,False,False,neither
Bpgm,0.11483657110288097,0.07996347164063985,0,False,False,neither
Bphl,0.334004006678482,0.13366686534471212,0,False,False,neither
Bpi,0.32803643559127216,0.16430716608328463,0,False,False,neither
Bpifa1,0.18772355078561645,0.12118409719826034,0,False,False,neither
Bpifa2,0.2848307020659889,0.16702711139960777,0,False,False,neither
Bpifa3,0.17348827335529932,0.09224715443309953,0,False,False,neither
Bpifa5,0.13529803337213644,0.07685290506732129,0,False,False,neither
Bpifa6,0.3129394489292185,0.16302178986235946,0,False,False,neither
Bpifb1,0.41593839154388074,0.2678716620979835,0,False,False,neither
Bpifb2,0.18148328538479716,0.12159468316106087,0,False,False,neither
Bpifb3,0.15103034632920148,0.08258919655899319,0,False,False,neither
Bpifb4,0.17155079788044883,0.13988208432033777,0,False,False,neither
Bpifb5,0.21241646999244682,0.14215954764287836,0,False,False,neither
Bpifb6,0.23441453598140993,0.13454694311322937,0,False,False,neither
Bpifb9a,0.1093452906571141,0.04010051323543961,0,False,False,neither
Bpifb9b,0.10939275411588065,0.03349562144686873,0,False,False,neither
Bpifc,0.6550154274267552,0.3518460345080747,1,False,True,female_only
Bpnt1,0.17278625108995885,0.08119434688633706,0,False,False,neither
Bptf,0.14107702225919097,0.09722083784867351,0,False,False,neither
Braf,0.19813920537134705,0.07739350219054722,0,False,False,neither
Brap,0.37717516110870397,0.2247458055083319,0,False,False,neither
Brat1,0.22700801799298775,0.1590994215889469,0,False,False,neither
Brca1,0.2642939500476201,0.09840984502907743,0,False,False,neither
Brca2,0.4487504798010484,0.24596026849337102,0,False,False,neither
Brcc3,0.12171385855445267,0.10807943189936364,0,False,False,neither
Brd1,0.2834800547259686,0.1712260154591577,0,False,False,neither
Brd2,0.4273211067885781,0.25137480481215707,0,False,False,neither
Brd3,0.17351705095213282,0.11905912045264465,0,False,False,neither
Brd4,0.11877496775526848,0.06874694374858556,0,False,False,neither
Brd7,0.19133606383030163,0.14063128550721138,0,False,False,neither
Brd8,0.27675798369120375,0.14858179842628363,0,False,False,neither
Brd9,0.1578526279215326,0.06558798085495786,0,False,False,neither
Brdt,0.267308037039141,0.09027174584170948,0,False,False,neither
Bre,0.10861404971609012,0.058117540798767534,0,False,False,neither
Brf2,0.224054289164251,0.0953952086931625,0,False,False,neither
Bri3,0.30566077558564003,0.15814795404188406,0,False,False,neither
Bri3bp,0.052530879602344205,0.022428542278043227,0,False,False,neither
Bricd5,0.08740503036905904,0.04217727512935898,0,False,False,neither
Brinp1,0.17488638078206742,0.1469183923630888,0,False,False,neither
Brinp2,0.2447079517777367,0.13926135764958844,0,False,False,neither
Brinp3,0.5367603726518198,0.21153104653779234,1,True,False,male_only
Brip1,0.474177256844824,0.21633085397142998,0,False,False,neither
Brip1os,0.2430193250619919,0.11744243316078219,0,False,False,neither
Brix1,0.06459549418273357,0.023391902686139193,0,False,False,neither
Brk1,0.2771320773183797,0.14056806870079436,0,False,False,neither
Brms1,0.25629106083452496,0.12721784473903966,0,False,False,neither
Brms1l,0.1927372863018873,0.08295352477372706,0,False,False,neither
Brox,0.20590932525799813,0.08874904812405104,0,False,False,neither
Brpf1,0.23136542546987815,0.14570069386913254,0,False,False,neither
Brpf3,0.2995349977692871,0.17880495675182778,0,False,False,neither
Brs3,0.43407189840068966,0.1928584986513747,0,False,False,neither
Brsk1,0.4510812487348787,0.18106131553870702,0,False,False,neither
Brsk2,0.22142735678651546,0.1082753520177761,0,False,False,neither
Brwd1,0.13480827379654492,0.06052236927491565,0,False,False,neither
Brwd3,0.33707833584636093,0.19362074229446014,0,False,False,neither
Bscl2,0.18315026485085695,0.11179618170543162,0,False,False,neither
Bsdc1,0.2617060852020775,0.19861637006643285,0,False,False,neither
Bsg,0.5267581797763927,0.20963892583823987,1,True,False,male_only
Bsn,0.20676789301777151,0.10849893947435663,0,False,False,neither
Bsnd,0.2999033488917857,0.1892808603043194,0,False,False,neither
Bsph1,0.21584399118417646,0.0899030539211095,0,False,False,neither
Bsph2,0.1375351653114026,0.07197828946792176,0,False,False,neither
Bspry,0.4749725709303664,0.25242677173497907,0,False,False,neither
Bst1,0.2934317408783802,0.20960983616408896,0,False,False,neither
Bst2,0.42083306613666727,0.31991137556132215,0,False,False,neither
Bsx,0.13075624916810424,0.08048663514450781,0,False,False,neither
Btaf1,0.3897446326728123,0.19446816775537396,0,False,False,neither
Btbd1,0.20819103067962658,0.08453826668813837,0,False,False,neither
Btbd10,0.2714787439718254,0.09739361272388922,0,False,False,neither
Btbd11,0.20061724116343932,0.1459639053287204,0,False,False,neither
Btbd17,0.45323525383372715,0.23865020663330458,0,False,False,neither
Btbd19,0.31057010420902464,0.23385106064924202,0,False,False,neither
Btbd2,0.2519202538052124,0.18759842447465847,0,False,False,neither
Btbd3,0.12802348287691687,0.099126077456032,0,False,False,neither
Btbd6,0.09119525345396713,0.062491112785128825,0,False,False,neither
Btbd7,0.23789573457474664,0.16844998442638637,0,False,False,neither
Btbd9,0.17758746724980282,0.06776315752127986,0,False,False,neither
Btc,0.5062118230606979,0.27623481930408533,1,True,False,male_only
Btd,0.2968868883416123,0.17067447369321187,0,False,False,neither
Btf3,0.2880831558069761,0.18546327409141275,0,False,False,neither
Btf3l4,0.12629241070659092,0.0666093283627477,0,False,False,neither
Btg1,0.3270766167099642,0.1914946084438791,0,False,False,neither
Btg1-ps1,0.3095737910417544,0.1569156474082975,0,False,False,neither
Btg1-ps2,0.18077464400097668,0.11705349696021328,0,False,False,neither
Btg2,0.29058216505333784,0.16171154563401252,0,False,False,neither
Btg3,0.4765633665667726,0.15962793153189758,0,False,False,neither
Btg4,0.2753412598598054,0.1563243533176239,0,False,False,neither
Btk,0.3341789447782428,0.22012855309721796,0,False,False,neither
Btla,0.2426390240912863,0.18743423886706267,0,False,False,neither
Btn1a1,0.411819447105463,0.19655777822144066,0,False,False,neither
Btn2a2,0.13729102399970278,0.07313627341098972,0,False,False,neither
Btnl10,0.46254949878463586,0.2608988339856759,0,False,False,neither
Btnl2,0.40003641692101793,0.16330395667486175,0,False,False,neither
Btnl5-ps,0.10605225842145055,0.05563170667576464,0,False,False,neither
Btnl6,0.13977891955605615,0.08199535405488809,0,False,False,neither
Btnl9,0.5108006274469256,0.27168734623874846,1,True,False,male_only
Btrc,0.16798927354178683,0.08538028897798675,0,False,False,neither
Bub1,0.47494522106686,0.28518046533831715,0,False,False,neither
Bub1b,0.28656962484643783,0.15964017875672432,0,False,False,neither
Bub3,0.12072490123679458,0.07742362227158098,0,False,False,neither
Bud13,0.18078000382861786,0.12118418295071454,0,False,False,neither
Bud31,0.3378956844872682,0.22707789032317638,0,False,False,neither
Bves,0.36108161985904647,0.1876967277745411,0,False,False,neither
Bvht,0.14325597652404898,0.07389311215815383,0,False,False,neither
Bysl,0.0648808550528746,0.05301399450109617,0,False,False,neither
Bzrap1,0.3657863370384445,0.1600071761172444,0,False,False,neither
Bzw1,0.14411795742252936,0.08839283406757896,0,False,False,neither
Bzw2,0.20378388952601317,0.09578887366116502,0,False,False,neither
C030005K06Rik,0.3216713593120709,0.17278925668655798,0,False,False,neither
C030005K15Rik,0.3929759754506962,0.26225433521320357,0,False,False,neither
C030007H22Rik,0.17776015068741052,0.12391099814232003,0,False,False,neither
C030010L15Rik,0.16037214496358757,0.09254509514915482,0,False,False,neither
C030014I23Rik,0.3359849393478397,0.22261064748785006,0,False,False,neither
C030017D09Rik,0.3312118321240279,0.21019526543551603,0,False,False,neither
C030018K13Rik,0.17121783420672929,0.10361252932105361,0,False,False,neither
C030034L19Rik,0.47555539932136204,0.17304266544244634,0,False,False,neither
C030037D09Rik,0.19149198945704463,0.17624911380022656,0,False,False,neither
C030037F17Rik,0.15587905944160182,0.05342666904843506,0,False,False,neither
C030039L03Rik,0.25498127582422486,0.16934435069586262,0,False,False,neither
C030047K22Rik,0.21911082398713644,0.08810765131020634,0,False,False,neither
C130021I20Rik,0.3319775020827114,0.2684462792626199,0,False,False,neither
C130026I21Rik,0.18740554893354638,0.09368073043914774,0,False,False,neither
C130026L21Rik,0.28776668166499964,0.2635770062227036,0,False,False,neither
C130032M10Rik,0.08758823109406547,0.04976669646114869,0,False,False,neither
C130036L24Rik,0.20773827753464866,0.11804104827049627,0,False,False,neither
C130046K22Rik,0.2258474793204856,0.11015956730309981,0,False,False,neither
C130050O18Rik,0.3297036035824763,0.16665898928180006,0,False,False,neither
C130060C02Rik,0.1785078837651884,0.10041032590716847,0,False,False,neither
C130060K24Rik,0.4530902001943171,0.19006173162453444,0,False,False,neither
C130071C03Rik,0.4001803107165835,0.12256019568963018,0,False,False,neither
C130073F10Rik,0.05825969223713249,0.039693791605428325,0,False,False,neither
C130074G19Rik,0.15669211931044472,0.10769549927306851,0,False,False,neither
C130079G13Rik,0.2442884532862998,0.13482552963564287,0,False,False,neither
C130080G10Rik,0.2826949091876212,0.12706006339529258,0,False,False,neither
C130083M11Rik,0.30718944465637704,0.18459196971335104,0,False,False,neither
C1d,0.2954078888915683,0.2349259789876979,0,False,False,neither
C1galt1,0.25842479530225265,0.18436764952190127,0,False,False,neither
C1galt1c1,0.19630695826724315,0.07433100816623653,0,False,False,neither
C1qa,0.5774131561066433,0.3526084807537105,1,False,True,female_only
C1qb,0.8449448710703963,0.5708690063056331,3,True,True,both
C1qbp,0.2939345550445179,0.11397428837843324,0,False,False,neither
C1qc,0.9171727830849962,0.5627792553464156,3,True,True,both
