gene_name,fit_type,R2,R2_linear,coeff_0,coeff_1,coeff_2
Git1,quadratic,1.0,0.29582592798218554,-0.0003632062567765572,-0.0027365615849816857,0.11848421400000003
Foxg1,quadratic,1.0,5.627398174778975e-06,-0.0008318855879120879,-0.0019550258186813232,0.17996510000000002
Ppp4r2,quadratic,1.0,0.039375087920999086,-0.0004646180256410261,-0.0018382150512820542,0.13894916000000007
Nfasc,quadratic,1.0,0.25791578313523145,-0.00044264291575091627,-0.0031267824029304037,0.12698591000000006
Serinc1,quadratic,1.0,0.006923448573982638,-0.0006763535170329672,-0.0011232583554945052,0.15864541999999998
Rhbdd2,quadratic,1.0,0.4459448799003719,-0.00028658065201465216,-0.0027320834468864477,0.11181629000000001
Mllt3,quadratic,1.0,0.3177802877612008,-0.00017909545604395642,0.0005637981593406578,0.09468833000000004
Epha7,quadratic,1.0,0.25699094307756476,-0.0004974706115384621,-0.0035083911730769265,0.13383408000000008
Hk1,quadratic,1.0,0.7860374767330292,-0.00021150849029304052,-0.0037475730877289397,0.09590071400000003
Syngap1,quadratic,1.0,0.0485917111603148,-0.0005828871923076927,-0.00030122688461538586,0.14617780000000002
Helz,quadratic,1.0,0.08391466792549573,-0.0007892605058608065,-0.003757515254578755,0.18277836000000006
Rasa1,quadratic,1.0,0.11341421949539587,-0.0004961533439560444,0.0002680462406593379,0.13586242000000007
Rif1,quadratic,1.0,0.6053774957122677,-0.0002649552948717952,-0.003252157089743591,0.10364744000000004
Sphkap,quadratic,1.0,0.16130931496711443,-0.0003489379386446893,-0.0020419264130036646,0.19278222000000003
Pigt,quadratic,1.0,0.03084930356479687,-0.0017863765404761921,-0.0016055349738095294,0.39427346000000024
Canx,quadratic,1.0,0.0036955978078659912,-0.0009658579589743596,-0.0017792369179487212,0.20592158000000005
Lonrf2,quadratic,1.0,0.9387359361576364,0.00018971363644688634,-0.00551953611996337,0.04214606000000004
Syt4,linear,0.9536753548411112,0.9536753548411112,-0.0028819081689303904,0.06783729022071301,
Slitrk1,quadratic,1.0,0.1946676727770651,-0.0005137146738095242,-0.0032251374404761923,0.13647255000000003
Cdv3,quadratic,1.0,0.18695540489172568,-0.00029690376465201505,-0.001835075136446888,0.10827272000000007
Fads1,quadratic,1.0,0.31552453400176517,-0.0004862211932234435,-0.0037836205650183135,0.13244672
Pgap1,quadratic,1.0,0.0010153608174963136,-0.0005232696556776562,-0.0010858521684981698,0.13785210000000003
Zfp60,quadratic,1.0,0.5108259318135233,-0.0003567186499633701,0.0020948967572161172,0.117916524
Zfp462,quadratic,1.0,0.0291443939983137,-0.0006763216895604398,-0.002517275343406595,0.15595748
Naca,quadratic,1.0,0.15128522467970573,-0.00044208145952380983,0.0004678769738095232,0.12765814000000003
Agpat3,quadratic,1.0,0.015016870651487824,-0.0004864882800366304,-0.00161626966721612,0.13346209000000006
Osbpl6,quadratic,1.0,0.5965914822605701,-0.0002854026456043959,-0.0034516196840659362,0.10405353000000005
Hnrnpa2b1,quadratic,1.0,0.32328153921049707,0.0003099310450549449,-0.0009972561241758239,0.03133474300000001
Myt1l,quadratic,1.0,0.7961345101200616,-0.00011073060897435912,-0.002014818467948718,0.08506393000000002
Vamp2,quadratic,1.0,0.011151465268243621,-0.0008155192307692315,-0.0012057784615384624,0.2359146600000001
Ccni,quadratic,1.0,0.19507314082298,-0.00025161924981684973,0.0004078837860805847,0.102069534
Ttc7b,quadratic,1.0,0.03153437840334461,-0.0008623748057875463,-0.0007609921401465216,0.18372996000000008
Sv2a,quadratic,1.0,0.4460990837260944,-0.00021079070604395632,-0.002010022590659341,0.09546612000000002
Agpat5,quadratic,1.0,0.6680759475377092,-0.00012118315201465241,-0.0016626919468864495,0.08385483000000007
Lcorl,quadratic,1.0,0.021843131139584582,-0.000807713652472528,-0.002851825187087914,0.17549700000000004
Emc1,quadratic,1.0,0.18724659091155604,-0.0005246453298534804,-0.0032446132811355323,0.13612515000000006
Agap2,quadratic,1.0,0.048903427365484475,-0.00019991963205128228,-0.0008299590141025652,0.09352652
Tmem127,quadratic,1.0,0.08835604904386862,-0.0006725855838827841,-0.003248818024908427,0.16036846000000002
Zc3h12c,linear,0.9565893595936472,0.9565893595936472,-0.004576465173904923,0.06877544773073002,
Kpna3,quadratic,1.0,0.05250267802341724,-0.0007808842758241762,-0.00034460133736264025,0.19160062000000003
Atp1b1,quadratic,1.0,0.014413598028768515,-0.0007268304474358978,-0.0009886576448717979,0.16231723
Nckap1,quadratic,1.0,0.058704507210846524,-0.0007213675108058611,-0.0002353281287545805,0.16947336
Vps33a,quadratic,1.0,0.02123866618639747,-0.0009051310670146525,-0.0010395270518864458,0.19263476
Nacad,quadratic,1.0,0.39469813482739957,-0.00024073821318681336,0.0009994510021978003,0.09974465500000002
Fbxo41,quadratic,1.0,0.7622610703278052,0.00047383853901098897,-0.005706907314835165,0.002012049
Rbfox1,quadratic,1.0,0.8274118233996163,-0.00021958162820512848,-0.004371611356410259,0.09591447600000005
Ece1,quadratic,1.0,0.329005786719471,-0.0002622392280219784,-0.002085469420329671,0.10303770000000002
Reep5,quadratic,1.0,5.773550487819801e-05,0.0002546986457875458,0.0005781832201465207,0.038336337
Usf3,quadratic,1.0,0.0302950939446065,-0.0004460417868131873,-0.0016726760021978043,0.12583785000000006
Ube2o,quadratic,1.0,0.17496539480132178,-0.00026671873663003663,0.000364315883882784,0.10861189999999997
Bach2,quadratic,1.0,0.5360147267167374,0.00020145645787545793,-0.0012686937985347988,0.040168150000000014
Ccl27a,quadratic,1.0,0.004831785808577682,-0.00036706954908424935,-0.000650330169597072,0.11763898000000003
Rapgef6,quadratic,1.0,0.0005424531537276955,-0.0016109224038461554,-0.004056460057692309,0.3662381800000001
Smek1,quadratic,1.0,0.2813874683055544,-0.0003532812741758247,-0.002598258512637364,0.11711939400000003
Gnai1,quadratic,1.0,0.5878998300298979,0.00022773608681318674,-0.0016528168978021977,0.035740767000000014
Herc2,quadratic,1.0,0.0012487794846992584,-0.0011276248562271066,-0.002308471176739931,0.23518865000000003
Gria2,quadratic,1.0,0.008934660106448833,-0.0007117428380952388,-0.0022016461047619056,0.16387182000000006
Cluh,quadratic,1.0,0.9298557654539834,-0.00013757345879120898,-0.00434188188186813,0.08428991000000001
Srp54b,quadratic,1.0,0.0009073127479315435,-0.0007956783983516488,-0.0016622859752747242,0.17139860999999998
Ybx1,quadratic,1.0,0.0010448929093129777,-0.0011746646930402937,-0.0024332357289377346,0.2364451300000001
Uggt2,quadratic,1.0,0.025461109505103163,-0.001163604670311356,-0.004222358521336999,0.25224116000000013
Mn1,quadratic,1.0,0.7261738042454675,-0.00019792744780219824,0.0021262152829670316,0.10006783000000002
Sema5a,linear,0.9693160850123,0.9693160850123,-0.0032157605195246184,0.06419447465365022,
Rere,quadratic,1.0,0.007492427967383475,-0.0006844492108058614,-0.0020729110287545814,0.15624611000000008
Spred1,quadratic,1.0,0.03538307970724086,-0.0006525198452380955,-0.0025243490119047636,0.15532668000000002
Fbxo7,quadratic,1.0,0.9469817029202081,-0.00020528196978022013,-0.007443455546703298,0.16595101000000004
Dennd5a,quadratic,1.0,0.3069232516516964,-0.0003702462738095241,-0.002841054440476191,0.115998395
1810013L24Rik,quadratic,1.0,0.022861889829172255,-0.0009244142138278395,-0.0010197253740842499,0.19503758999999998
Flrt2,linear,0.9998470810645242,0.9998470810645242,0.002934168050084889,0.06834279836672323,
Cpeb2,quadratic,1.0,0.8240120410949066,-0.00019926033461538503,-0.00392590841923077,0.09036124500000003
Cttnbp2,quadratic,1.0,0.008805964485561257,-0.0007116497382783887,-0.0011204079408424937,0.15828586
Syt16,linear,0.999215377380952,0.999215377380952,-0.001109029962648557,0.06524933335823427,
Mfn1,quadratic,1.0,0.0048982864549498295,-0.0004916628313186819,-0.0014230262697802229,0.13767761000000006
Ube2r2,quadratic,1.0,0.4550239791892875,-0.0002536593315018319,-0.0024520443058608067,0.09887516500000003
Fxyd6,quadratic,1.0,0.8674857513763892,-0.00016239144450549473,-0.003714123067582419,0.08549511400000002
Plxna1,linear,0.9992954328048758,0.9992954328048758,-0.0017072416638370125,0.06396133022410863,
Scube1,linear,0.9981913240457682,0.9981913240457682,-0.0017558731069609499,0.06486693992869266,
Hnrnph3,linear,0.9961132738886554,0.9961132738886554,0.004846030355687606,0.08525683257045838,
Cenpc1,quadratic,1.0,0.013945276071678281,-0.0004789637221611727,-0.0015737687657509179,0.13150042000000006
Csde1,quadratic,1.0,8.338418202624709e-05,-0.00085046737930403,-0.0019201502228937766,0.17832348000000006
Top1,quadratic,1.0,0.5894961680056449,-0.00013856730677655685,-0.0016560729349816856,0.08299708
Arrb1,quadratic,1.0,0.31016278738867664,-0.0003340487490842495,-0.0025768965695970717,0.10767852000000007
Pitpnm1,quadratic,1.0,0.7835376928787536,0.0002815703263736263,-0.0036442857043956045,0.02551459100000002
Qk,quadratic,1.0,0.7732555133966239,0.0004795124808058607,-0.005991100681245422,0.005146881600000003
Dusp11,quadratic,1.0,0.001243854477496864,-0.0014902069762545793,-0.0030515845571520176,0.29187631999999997
B4galt6,linear,0.9620643205363582,0.9620643205363582,-0.0010476189983022082,0.06748878733446516,
Cdk16,quadratic,1.0,0.11857677517653042,-0.0006108515054945059,0.00037473141758241656,0.15961027
Capza2,quadratic,1.0,0.08176294749858815,-0.0005725135417582424,3.6927273626370545e-05,0.1420548600000001
Jmy,quadratic,1.0,0.0488403725471529,-0.000686733058241759,-0.0028500994736263777,0.1691736000000001
Klhl23,quadratic,1.0,0.2983328049983418,-0.00010598816996337014,-0.0008018834827838841,0.07911876600000002
Dgkz,quadratic,1.0,0.003952728860831423,-0.00026379646978022005,-0.0007483370467032971,0.09972989000000002
Brwd3,quadratic,1.0,0.20213503339740158,-0.00042487216300366316,0.0007264038882783863,0.12044790000000001
Cul1,quadratic,1.0,0.41526067986241144,-0.000371551165476191,-0.0033797677488095253,0.11352914600000005
Nsf,quadratic,1.0,0.40708370311860687,0.0005021019168498168,-0.002169554380586081,0.0014030530000000078
Ywhah,quadratic,1.0,0.12216890108577017,-0.00037160423168498206,-0.001979154141941394,0.11392534500000004
Atxn7l3b,quadratic,1.0,0.0020494953269249994,-0.0016514217749084266,-0.0032487721569597144,0.3549083500000002
Cadm2,quadratic,1.0,0.43081064934760005,-0.00030725732051282073,-0.002862215141025642,0.10252791000000003
Pkp4,quadratic,1.0,0.005248258059485367,-0.0007211535943223448,-0.0021015785815018326,0.15760495000000002
Raver1,quadratic,1.0,0.21833629890830797,-0.0004571672591575097,-0.0030053955540293048,0.12590806000000004
Phlpp2,quadratic,1.0,0.3182298035793122,-0.0003361427115384617,-0.0026272416730769256,0.10654918000000002
Kmt2a,quadratic,1.0,0.006856968798684693,-0.0007055687391941399,-0.001174069621245425,0.1605605300000001
Spin1,quadratic,1.0,0.03773865967518786,-0.0011632662655677664,-0.004561067316849818,0.26718873000000004
Tet1,quadratic,1.0,0.0006353917333485892,-0.0005643835064102567,-0.001429863262820515,0.14460331000000004
Atp5a1,quadratic,1.0,0.006583932982213381,-0.0016926167390109903,-0.005051833085164844,0.38239154000000014
Atp6ap1,quadratic,1.0,0.012394930828428463,-0.0008316090476190482,-0.0011906143809523827,0.17206977000000004
Gpr85,quadratic,1.0,0.8975698105756031,5.974701831501821e-05,0.0015591306080586067,0.058106586
Qrich1,quadratic,1.0,0.002387778572780608,-0.0006122541181318687,-0.001186739771978024,0.15439428000000008
Tsn,quadratic,1.0,0.00026324256232346244,-0.0011039072730769234,-0.0027170902961538485,0.22885627000000003
Plbd2,linear,0.999743174450426,0.999743174450426,-0.0003556956791171472,0.06362403421392189,
Gtf2a1,quadratic,1.0,0.0021281348867937533,-0.0009824942657509163,-0.0026545130529304073,0.20245725000000006
Lrrtm1,quadratic,1.0,0.6876569215725046,7.61367956043954e-05,-0.0007294472659340656,0.053391922
2610507B11Rik,quadratic,1.0,0.016463259783442763,-0.00044648853333333375,-0.0005770490666666697,0.13177900000000003
Snap25,quadratic,1.0,0.9321243028096413,-0.0001171267280219783,-0.0037575569203296723,0.07809485000000004
Bdp1,quadratic,1.0,0.004752526082046238,-0.0008528311208791213,-0.002461124813186816,0.18738773000000006
Pnisr,quadratic,1.0,0.017500616913125322,-0.001056398258608059,-0.0035944069457875504,0.24106148000000002
Brinp1,quadratic,1.0,0.2536962119262204,-0.00037514030769230804,-0.002630382615384617,0.11115730000000004
Mllt10,quadratic,1.0,0.3530981963905685,-0.0003578560984432237,-0.0029566741433150207,0.10883307000000005
Hecw2,quadratic,1.0,0.9434088478308146,0.00016412938475274702,-0.00499725122870879,0.03794584000000001
Scaf11,quadratic,1.0,0.5672178595970225,-0.000296481130586081,-0.0034159852254578775,0.10249154000000005
Proser1,quadratic,1.0,0.6288249889384487,-0.0002985948368681322,0.00242403518697802,0.10710479000000003
Tsnax,quadratic,1.0,0.9284140831584012,-6.185318809523816e-05,-0.0019324295547619044,0.0754179
Klhdc10,quadratic,1.0,0.5799719325746979,-0.00029198770558608084,-0.0034351062504578743,0.10069369
Pfn2,quadratic,1.0,0.03046047168025723,-0.0004135116510989015,-0.0003755127664835175,0.12309333000000001
Rasa2,quadratic,1.0,0.034070478638432156,-0.0006263785402930404,-0.002404543437728938,0.14708844999999998
Srsf1,quadratic,1.0,0.2461398790546938,-0.00024911868131868164,0.0005620597802197786,0.09835886000000003
Slx4,linear,0.997687019287178,0.997687019287178,0.0028433545899830227,0.06514674672665531,
St6galnac5,quadratic,1.0,0.023105908584024837,0.0004318271238095239,0.0004734613904761912,0.005661908000000005
Dgke,quadratic,1.0,0.15321431793087614,-0.0002740112097069601,-0.0015744448122710628,0.11115759000000004
Cltc,quadratic,1.0,0.00013344876572318753,-0.0013467842816849824,-0.0032643564919413977,0.27448960000000006
Ufd1l,quadratic,1.0,0.08582459629597017,-0.0007290979899267407,-0.003493010515567768,0.19495462000000008
D430041D05Rik,quadratic,1.0,0.6642656856410956,0.0002607679357142858,-0.0023367921642857147,0.026211691999999998
Csnk2a1,quadratic,1.0,0.04967064131879284,-0.0006320784320512824,-0.00031332861410256777,0.14645015000000003
Cul9,quadratic,1.0,0.8840679600002226,-0.00014431351520146534,-0.0035357129946886447,0.07858341
Itpr1,quadratic,1.0,0.648071696038827,-0.00022654144413919458,-0.002996054995421246,0.08967964000000002
Tmem33,quadratic,1.0,0.03237343730923259,-0.0006679699750915755,-0.0005762280930402942,0.15019865
Tapt1,quadratic,1.0,0.15524860176824562,-0.00045734163553113564,-0.0026400711996337014,0.12863974
Dpysl5,quadratic,1.0,0.44016583488192385,0.000149549638095238,0.0014131747047619045,0.044864219999999996
Lnpep,quadratic,1.0,0.00767597085471361,-0.0002175348937728941,-0.0003534940732600758,0.09524245000000003
Trim23,quadratic,1.0,0.002223988943625077,-0.0007959980930402934,-0.0021572231289377288,0.16697235000000002
Flrt3,quadratic,1.0,0.023187816592081578,-0.00042751883663003673,-0.0004677808161172178,0.11938016000000001
Rsf1,quadratic,1.0,0.0013986497477208593,-0.00012785964285714314,-0.0003364646428571428,0.07908775000000001
Kdm1a,quadratic,1.0,0.023221535700780338,-0.0005152748890109894,-0.0018389561351648358,0.13056508000000006
Cdc27,quadratic,1.0,0.004317968593179677,-0.0007052593545787551,-0.0012711568520146555,0.15524162000000002
Wdr13,quadratic,1.0,0.007900172264672434,-0.0007236955653846164,-0.0022054318807692326,0.15556172000000007
Sec61a2,quadratic,1.0,0.06222091098050142,-0.0006139693641025644,-0.0001615887282051307,0.14436874000000002
Gucy1a3,quadratic,1.0,0.5498423586502398,-0.0002921729267399268,0.001911221432234432,0.10116733600000001
Zfp68,quadratic,1.0,0.0010642595724937864,-0.0005496158122710627,-0.0014252125173992692,0.13376792000000007
D3Ertd254e,quadratic,1.0,0.1299532055933944,-0.0005763406475274728,-0.0031316627129120873,0.14412285
B4galnt1,quadratic,1.0,0.16400879530390977,-0.0004277366428571432,-0.002518041642857146,0.11612989000000003
Elavl1,quadratic,1.0,0.20568214881554459,-0.0004244525453296708,-0.002723385179945057,0.12041727500000005
Msmo1,quadratic,1.0,1.4105361771932223e-06,-0.0011076268402930405,-0.0025713945377289394,0.22746411000000002
Gtf3c4,quadratic,1.0,0.030635304524791684,-0.0006752498047619052,-0.0006103585380952402,0.15814233000000005
Pde7a,quadratic,1.0,0.19643807199982477,-0.0004241968635531138,0.0006949213800366273,0.12000991000000004
Zdhhc9,quadratic,1.0,0.04486354867233122,-0.00037814534706959727,-0.0015394148727106245,0.11442809000000001
Klhl24,quadratic,1.0,0.044082579727931726,-0.0003297334739926742,-0.0013370843765567785,0.10376303000000003
Plppr3,quadratic,1.0,0.00033316328525334615,-0.0009189910652014655,-0.0020075468446886457,0.19155896999999997
Dtx3,quadratic,1.0,0.42500245570415207,-0.00020991868076923096,-0.0019381796115384624,0.08726641500000001
Fut9,quadratic,1.0,0.7111537221448905,-0.0001227331282051284,-0.0018321302564102567,0.07592939000000003
Wdr1,quadratic,1.0,0.022217047408904733,-0.000523150756227107,-0.0005864234767399285,0.13330632000000006
Akap13,quadratic,1.0,0.012690489383662018,-0.0012477946300366307,-0.004044396117216123,0.2899403600000001
Eps15,quadratic,1.0,1.925714432360337e-08,-0.0008043617298534805,-0.001875919281135536,0.1730468300000001
D430019H16Rik,quadratic,1.0,0.5569420626158024,-0.00016496419963369993,-0.001869358327838827,0.09775566
Adss,quadratic,1.0,0.031061887957861467,-0.0007850287390109895,-0.0007015660851648389,0.17215489000000006
Map4k2,quadratic,1.0,0.002226745075290748,-0.0006170891252747256,-0.001672509679120882,0.14194158000000004
Enpp5,quadratic,1.0,0.8893494174216551,-9.22534954212455e-05,-0.0023147150979853505,0.07253898000000003
Ppm1l,quadratic,1.0,0.04111406667461781,0.000140146933882784,9.372047490842391e-05,0.052124802000000005
Map9,quadratic,1.0,0.9490396042349972,-9.8292375915751e-05,-0.0036344123054029304,0.07535358500000001
Smim14,linear,0.9603252189333031,0.9603252189333031,-0.001497761989813242,0.060240494006791136,
Gns,quadratic,1.0,0.0019350410458615075,-0.0006559651970695971,-0.001760975822710624,0.14980847999999997
2310035C23Rik,quadratic,1.0,0.058858999834939585,-0.0007186400767529305,-0.00023242538682729112,0.15824697999999998
Micu3,quadratic,1.0,0.7686088425448088,-0.00018471602655677677,-0.0031332487316849834,0.08367722500000002
Mpped1,quadratic,1.0,0.014575310231733307,-0.00047875298278388307,-0.0015834366084249098,0.12319750000000002
Ppp2r2a,quadratic,1.0,2.3097024293150525e-10,-0.0011587504368131877,-0.002700986552197807,0.24473733000000011
Tubgcp4,quadratic,1.0,4.087888892279068e-06,-0.0011876136130036634,-0.0027491332617216166,0.26373070000000004
