gene_name,slope_divergence_E15,slope_divergence_P0,slope_divergence_P13,predicted_divergence_P3,predicted_divergence_P7,fit_type,R2,R2_linear,CI_lower_P3,CI_upper_P3,CI_lower_P7,CI_upper_P7,rank_score_P3,rank_score_P7
Klhl7,0.018882584,0.29139715,0.007034991,0.2686768811263738,0.1983415393307693,quadratic,1.0,1.9211518001771566e-05,0.2686768811263736,0.26867688112637406,0.19834153933076903,0.19834153933076948,0.2686768811263738,0.1983415393307693
Klhdc2,0.049363784,0.16118596,0.02216089,0.148548659989011,0.11354987875384616,quadratic,1.0,0.020721470093799654,0.14854865998901098,0.14854865998901112,0.11354987875384609,0.11354987875384621,0.148548659989011,0.11354987875384616
Yme1l1,0.038176365,0.07633789,0.0021845647,0.06806294517527475,0.04878148179615387,quadratic,1.0,0.2014768890367904,0.06806294517527474,0.06806294517527485,0.04878148179615384,0.048781481796153936,0.06806294517527475,0.04878148179615387
Pcnp,0.001974861,0.012318323,0.013144205,0.013179662670329672,0.013702080815384616,quadratic,1.0,0.8367091051800303,0.013179662670329668,0.01317966267032968,0.01370208081538461,0.013702080815384623,0.013179662670329672,0.013702080815384616
Zxdc,0.08018911,0.011124877,0.009199329,0.005906059280219784,0.0034037987769230792,quadratic,1.0,0.8040433457493537,0.00590605928021977,0.005906059280219793,0.0034037987769230654,0.003403798776923088,0.005906059280219784,0.0034037987769230792
Plcxd2,0.03966348,0.0023497178,0.0998949,0.014155437639560436,0.03988745712615384,quadratic,1.0,0.3349608960256013,0.014155437639560396,0.014155437639560444,0.03988745712615381,0.039887457126153866,0.014155437639560436,0.03988745712615384
Fcho2,0.07021704,0.10388292,0.012864887,0.09278495048901109,0.06874187865384622,quadratic,1.0,0.34853494105395344,0.09278495048901102,0.09278495048901114,0.06874187865384612,0.06874187865384626,0.09278495048901109,0.06874187865384622
Slain2,0.015911678,0.09150717,0.013450174,0.085326963978022,0.06604260550769231,quadratic,1.0,0.00018158387969391399,0.08532696397802197,0.08532696397802204,0.06604260550769228,0.06604260550769234,0.085326963978022,0.06604260550769231
Mtss1,0.050507568,0.006248938,0.03807634,0.007809254835164831,0.015288514307692309,quadratic,1.0,0.09716438662693117,0.007809254835164812,0.0078092548351648364,0.01528851430769229,0.015288514307692316,0.007809254835164831,0.015288514307692309
Picalm,0.007675015,0.14005987,0.023835758,0.13227389247802201,0.10412661580769234,quadratic,1.0,0.023327980249327473,0.13227389247802193,0.13227389247802215,0.10412661580769221,0.10412661580769242,0.13227389247802201,0.10412661580769234
Riok3,0.021679763,0.034424104,0.056426734,0.042023856084040724,0.04694784417572154,linear,0.9628891278832458,0.9628891278832458,0.03811709506876059,0.044116763770797957,0.043041083160441404,0.04904075186247877,0.040464314135053005,0.045205568734359027
Cacfd1,0.12508996,0.16768418,0.014501665,0.14800174568681324,0.1071356148846154,quadratic,1.0,0.4479521249952486,0.14800174568681324,0.1480017456868134,0.10713561488461537,0.10713561488461557,0.14800174568681324,0.1071356148846154
Scarb2,0.025339833,0.24773213,0.018474475,0.2296065430549451,0.17297773643076925,quadratic,1.0,0.00022180858290843375,0.2296065430549451,0.2296065430549453,0.1729777364307692,0.17297773643076936,0.2296065430549451,0.17297773643076925
Nbas,0.017300855,0.268142,0.023901114,0.24982568660989013,0.18989343196153843,quadratic,1.0,0.004129171950604027,0.24982568660989013,0.24982568660989032,0.1898934319615384,0.18989343196153863,0.24982568660989013,0.18989343196153843
Scg3,0.04997174,0.19710411,0.031858202,0.18309906216483512,0.14190561669230764,quadratic,1.0,0.0034631928948675172,0.18309906216483512,0.18309906216483526,0.14190561669230764,0.14190561669230775,0.18309906216483512,0.14190561669230764
Actr3,0.0049034907,0.09715804,0.007078897,0.09038426131813185,0.06827308827615382,quadratic,1.0,0.003823995983499251,0.09038426131813185,0.09038426131813193,0.0682730882761538,0.06827308827615389,0.09038426131813185,0.06827308827615382
Tsga10,0.023582479,0.24344736,0.024113752,0.22661349207142867,0.17263886010000004,quadratic,1.0,0.0018746795206311395,0.2266134920714286,0.22661349207142883,0.17263886009999996,0.17263886010000015,0.22661349207142867,0.17263886010000004
Ptms,0.0049527367,0.18928991,0.047228966,0.1813818757412088,0.1476209202530769,quadratic,1.0,0.06703928447785623,0.1813818757412088,0.18138187574120884,0.14762092025307688,0.14762092025307694,0.1813818757412088,0.1476209202530769
Nfix,0.059656933,0.36558583,0.1224558,0.3513691533571429,0.2933160147,quadratic,1.0,0.05502840731929437,0.3513691533571428,0.35136915335714325,0.29331601469999985,0.29331601470000024,0.3513691533571429,0.2933160147
Atrx,0.018582754,0.0059200325,0.020732386,0.007212989450549451,0.010920525292307692,quadratic,1.0,0.008712726019938666,0.007212989450549446,0.007212989450549452,0.010920525292307689,0.010920525292307696,0.007212989450549451,0.010920525292307692
Sppl3,0.003792732,0.18282385,0.051285878,0.17609791203296707,0.14507628133846154,quadratic,1.0,0.08741155763252229,0.17609791203296699,0.17609791203296724,0.1450762813384614,0.14507628133846165,0.17609791203296707,0.14507628133846154
Mark3,0.021373909,0.08855491,0.037838437,0.08582968056043956,0.07381604075384615,quadratic,1.0,0.07559906326696963,0.08582968056043956,0.08582968056043959,0.07381604075384614,0.07381604075384618,0.08582968056043956,0.07381604075384615
Selt,0.021105425,0.06254178,0.050320856,0.06368852542307696,0.061515024576923094,quadratic,1.0,0.5119246052168689,0.06368852542307693,0.06368852542307697,0.06151502457692307,0.06151502457692311,0.06368852542307696,0.061515024576923094
Taz,0.04319004,0.13643035,0.0022686992,0.12318727010109895,0.08899368258461542,quadratic,1.0,0.06655151429243633,0.12318727010109888,0.12318727010109903,0.08899368258461533,0.08899368258461546,0.12318727010109895,0.08899368258461542
Cd2ap,0.031206463,0.015958868,0.061151057,0.02157408980219781,0.03355388076923078,quadratic,1.0,0.38366061890726055,0.0215740898021978,0.02157408980219783,0.03355388076923077,0.0335538807692308,0.02157408980219781,0.03355388076923078
Zfp280c,0.052035358,0.06969223,0.01840976,0.0633455961868132,0.049761487584615384,quadratic,1.0,0.3761664735833792,0.06334559618681318,0.06334559618681328,0.04976148758461536,0.049761487584615446,0.0633455961868132,0.049761487584615384
Plxna4,0.038204778,0.050545666,0.0554455,0.050342356307300495,0.05282640173344651,linear,0.959356484106685,0.959356484106685,0.04923538643463496,0.05240870006960948,0.051719431860780964,0.05489274549575549,0.0482962659486178,0.05067935103500653
Ppp4r1,0.025078528,0.16830742,0.041258167,0.15969008903846163,0.12887870216153852,quadratic,1.0,0.020744555817051147,0.15969008903846157,0.1596900890384617,0.1288787021615384,0.12887870216153854,0.15969008903846163,0.12887870216153852
Zfp592,0.0090684015,0.018575879,0.029961662,0.021927511390916796,0.02490081745373513,linear,0.9913623562246893,0.9913623562246893,0.020805858547113747,0.02252839684295415,0.023779164609932082,0.025501702905772486,0.02173810935864299,0.02468573306285573
Mccc1,0.020642217,0.18413131,0.054797232,0.17662217869780225,0.14576195553076926,quadratic,1.0,0.05676136687991251,0.17662217869780217,0.1766221786978024,0.14576195553076918,0.14576195553076932,0.17662217869780225,0.14576195553076926
Pnn,0.114783324,0.0866753,0.089125685,0.08503110265384618,0.08490119894615386,quadratic,1.0,0.7167981728229518,0.08503110265384613,0.08503110265384624,0.08490119894615379,0.08490119894615389,0.08503110265384618,0.08490119894615386
Scaf4,0.023312133,0.0855235,0.019632725,0.08019216398901101,0.06386777035384616,quadratic,1.0,7.21092722499872e-05,0.08019216398901098,0.08019216398901108,0.06386777035384612,0.06386777035384622,0.08019216398901101,0.06386777035384616
Atp6v1h,0.038222145,0.0028174964,0.06605117,0.009669412638461536,0.026029739601538465,quadratic,1.0,0.16132736256104396,0.009669412638461525,0.009669412638461541,0.02602973960153845,0.026029739601538465,0.009669412638461536,0.026029739601538465
Trim39,0.016012352,0.12962839,0.014920798,0.12072676093406601,0.09245985872307697,quadratic,1.0,0.0010843661579132968,0.12072676093406595,0.12072676093406609,0.09245985872307688,0.09245985872307702,0.12072676093406601,0.09245985872307697
Lpgat1,0.051683765,0.049184848,0.0049839905,0.042449083859890144,0.03023459351153848,quadratic,1.0,0.7554903917778444,0.0424490838598901,0.04244908385989019,0.030234593511538427,0.030234593511538517,0.042449083859890144,0.03023459351153848
Basp1,0.008316737,0.30196518,0.08676704,0.29101506999450555,0.24028465737692306,quadratic,1.0,0.08855697779602234,0.2910150699945055,0.29101506999450577,0.24028465737692295,0.24028465737692323,0.29101506999450555,0.24028465737692306
Rasal2,0.046975866,0.14550999,0.048212465,0.13811389350000003,0.11419906490000001,quadratic,1.0,0.002717441818938404,0.1381138935,0.13811389350000008,0.11419906489999997,0.11419906490000005,0.13811389350000003,0.11419906490000001
BC005537,0.023279138,0.22957568,0.01527583,0.21251941129670332,0.15954001304615384,quadratic,1.0,6.83845691394902e-05,0.2125194112967033,0.21251941129670357,0.15954001304615376,0.15954001304615403,0.21251941129670332,0.15954001304615384
Zswim6,0.031871527,0.10885586,0.044385202,0.10479041254395606,0.08927824568461538,quadratic,1.0,0.036885839396106346,0.10479041254395602,0.10479041254395614,0.08927824568461534,0.08927824568461545,0.10479041254395606,0.08927824568461538
Cdh13,0.10302286,0.104052715,0.015695877,0.09101839351098905,0.06677396134615386,quadratic,1.0,0.7042732717024142,0.09101839351098903,0.09101839351098916,0.06677396134615382,0.06677396134615393,0.09101839351098905,0.06677396134615386
Tmem178b,0.13483566,0.025887897,0.007082959,0.015316170379120891,0.007037185392307702,quadratic,1.0,0.8852173108241499,0.015316170379120891,0.01531617037912091,0.007037185392307702,0.007037185392307719,0.015316170379120891,0.007037185392307702
Luc7l2,0.045602407,0.013155987,0.0723781,0.019624083653846144,0.03496685434615383,quadratic,1.0,0.17163103132334478,0.019624083653846137,0.019624083653846148,0.03496685434615383,0.03496685434615385,0.019624083653846144,0.03496685434615383
Ywhag,0.05475342,0.11102881,0.099338844,0.113314254989011,0.11171059415384615,quadratic,1.0,0.6041327037473203,0.11331425498901096,0.11331425498901106,0.1117105941538461,0.1117105941538462,0.113314254989011,0.11171059415384615
Tbl1x,0.02739612,0.0009536983,0.009436224,0.000323350562637366,0.001898217003076926,quadratic,1.0,0.4834707889320663,0.0003233505626373637,0.00032335056263736717,0.0018982170030769244,0.0018982170030769283,0.000323350562637366,0.001898217003076926
Zfp326,0.057657,0.12920713,0.016652638,0.1176202091538462,0.08874293484615386,quadratic,1.0,0.1031481847350767,0.11762020915384615,0.11762020915384626,0.08874293484615381,0.08874293484615392,0.1176202091538462,0.08874293484615386
Ttc4,0.025506208,0.23067749,0.046964865,0.21807851082967036,0.17347004608461536,quadratic,1.0,0.018517161957076755,0.2180785108296703,0.21807851082967047,0.17347004608461533,0.17347004608461547,0.21807851082967036,0.17347004608461536
Dnajc6,0.07073853,0.035743494,0.0035958414,0.027906191876230883,0.018320995595755504,linear,0.9997199122658273,0.9997199122658273,0.02755883210118843,0.028554596789643446,0.01797363582071305,0.018969400509168066,0.027898375694178884,0.0183158641096113
Stox2,0.019766629,0.013702933,0.025377713,0.015001784714285716,0.018035893400000003,quadratic,1.0,0.1970928196522248,0.015001784714285708,0.015001784714285716,0.018035893399999992,0.018035893400000003,0.015001784714285716,0.018035893400000003
Zranb1,0.054048453,0.27374643,0.07974673,0.2606589673681319,0.21363943154615386,quadratic,1.0,0.021860209103414463,0.2606589673681318,0.260658967368132,0.21363943154615378,0.2136394315461539,0.2606589673681319,0.21363943154615386
Nvl,0.030190414,0.117565796,0.0140059125,0.10844361529395605,0.08248953733461536,quadratic,1.0,0.010892750931597694,0.10844361529395603,0.10844361529395614,0.08248953733461534,0.08248953733461545,0.10844361529395605,0.08248953733461536
Parp6,0.025972415,0.049542274,0.027363501,0.047935577824175825,0.04251593286153846,quadratic,1.0,0.00877902374057593,0.04793557782417581,0.047935577824175866,0.042515932861538444,0.04251593286153849,0.047935577824175825,0.04251593286153846
Kdm3b,0.02246393,0.009171467,0.018343957,0.00958275936813187,0.011722889546153848,quadratic,1.0,0.11679804695406903,0.00958275936813187,0.00958275936813187,0.011722889546153848,0.011722889546153848,0.00958275936813187,0.011722889546153848
Hmgb3,0.03709155,0.20320134,0.06209908,0.19413357214285715,0.16011520899999995,quadratic,1.0,0.032505549548063284,0.19413357214285712,0.1941335721428573,0.16011520899999995,0.16011520900000006,0.19413357214285715,0.16011520899999995
Mkln1,0.0032862,0.11582651,0.02623158,0.11057354802197801,0.08917499369230768,quadratic,1.0,0.05437600521805863,0.110573548021978,0.11057354802197808,0.08917499369230765,0.08917499369230772,0.11057354802197801,0.08917499369230768
Setd1a,0.028665407,0.1552341,0.029109074,0.14556386542307698,0.1145303813769231,quadratic,1.0,0.0019574026277786594,0.14556386542307698,0.1455638654230771,0.11453038137692306,0.11453038137692316,0.14556386542307698,0.1145303813769231
Szt2,0.01661361,0.1304962,0.017077401,0.12180480492857147,0.09389958250000002,quadratic,1.0,0.0020012307708844324,0.12180480492857143,0.1218048049285716,0.09389958249999997,0.0938995825000001,0.12180480492857147,0.09389958250000002
Tmem57,0.02508355,0.12642878,0.05064014,0.12242435532967037,0.1044988783846154,quadratic,1.0,0.07964312218999325,0.12242435532967035,0.12242435532967046,0.10449887838461536,0.10449887838461547,0.12242435532967037,0.1044988783846154
Myo5a,0.03206816,0.060095724,0.040658887,0.05921420604945055,0.0546752032076923,quadratic,1.0,0.11437809355956619,0.059214206049450546,0.059214206049450595,0.05467520320769229,0.05467520320769234,0.05921420604945055,0.0546752032076923
Usp19,0.013056947,0.116479754,0.01469036,0.10876647297252749,0.0837572910846154,quadratic,1.0,0.0030221221770930784,0.10876647297252749,0.10876647297252758,0.08375729108461535,0.08375729108461544,0.10876647297252749,0.0837572910846154
Ttc14,0.009476722,0.23833543,0.027045786,0.2233373136043956,0.17182952833846152,quadratic,1.0,0.012104374122340111,0.22333731360439552,0.2233373136043957,0.1718295283384614,0.1718295283384616,0.2233373136043956,0.17182952833846152
Osbpl9,0.022495115,0.079573125,0.0004925374,0.07191839019120877,0.051823754323076884,quadratic,1.0,0.0527273790955769,0.07191839019120876,0.07191839019120885,0.05182375432307687,0.05182375432307696,0.07191839019120877,0.051823754323076884
Eftud2,0.0488789,0.123439535,0.004528065,0.11112458206043961,0.08058689965384618,quadratic,1.0,0.10917445327791087,0.11112458206043956,0.11112458206043971,0.0805868996538461,0.08058689965384624,0.11112458206043961,0.08058689965384618
Rab11fip4,0.10547471,0.013050602,0.01849042,0.007255885967032971,0.006109652661538467,quadratic,1.0,0.7401920144539942,0.007255885967032932,0.007255885967032978,0.006109652661538422,0.006109652661538477,0.007255885967032971,0.006109652661538467
Timm44,0.06568226,0.016067298,0.002735432,0.010545567846153858,0.005465396953846163,quadratic,1.0,0.9236035211926937,0.010545567846153852,0.010545567846153885,0.005465396953846157,0.005465396953846187,0.010545567846153858,0.005465396953846163
Srsf2,0.07135038,0.09112437,0.02181079,0.08225401401098902,0.06377679284615384,quadratic,1.0,0.44016146308954696,0.08225401401098897,0.08225401401098908,0.06377679284615378,0.06377679284615387,0.08225401401098902,0.06377679284615384
Dner,0.1321055,0.015428347,0.03121288,0.009435926131868133,0.01043870335384615,quadratic,1.0,0.6742746752529762,0.009435926131868125,0.009435926131868225,0.01043870335384614,0.010438703353846241,0.009435926131868133,0.01043870335384615
Arl8b,0.014729523,0.11374375,0.05291136,0.11179160945604398,0.09790839231538463,quadratic,1.0,0.17644150426426042,0.11179160945604398,0.11179160945604408,0.0979083923153846,0.0979083923153847,0.11179160945604398,0.09790839231538463
Mapre1,0.024590777,0.2157127,0.03319007,0.20228673290659346,0.1576037796076923,quadratic,1.0,0.006555920806318505,0.20228673290659338,0.20228673290659366,0.15760377960769223,0.15760377960769245,0.20228673290659346,0.1576037796076923
Slc9a8,0.03496364,0.017372066,0.07811481,0.02512681119780219,0.041311761830769234,quadratic,1.0,0.43548796569294845,0.025126811197802173,0.0251268111978022,0.04131176183076922,0.04131176183076925,0.02512681119780219,0.041311761830769234
Tspan3,0.06869406,0.17674176,0.045460977,0.16498373230219773,0.1320046602692307,quadratic,1.0,0.0156346338277511,0.1649837323021977,0.16498373230219784,0.1320046602692307,0.13200466026923077,0.16498373230219773,0.1320046602692307
