rank,gene_name,perturbation_E15,perturbation_P0,perturbation_P13,mean_perturbation,transferability,rank_score,prior_dev_slope_ef,prior_dev_slope_wc,prior_direction_concordance,prior_stability,prior_baseline_expr
7692,Hnrnpu,0.09408684,0.02465202,0.05908236,0.05927374,0.7072431,0.04192094,0.4757727,0.43510985,1.0,0.88128686,0.65550864
7693,Rnf217,0.023211502,0.07497852,0.028878927,0.042356316,0.98924136,0.04190062,0.5351938,0.46311447,1.0,0.96145535,0.33733648
7694,Neu3,0.122101404,0.067649275,0.014389977,0.06804688,0.6157402,0.0418992,0.51691407,0.50292283,0.0,0.9939411,0.10482638
7695,Tbc1d30,0.036678515,0.03506155,0.05802057,0.04325354,0.9685884,0.04189488,0.53726506,0.55971456,1.0,0.86659163,0.44498748
7696,2510016D11Rik,0.09483266,0.03486164,0.018390533,0.049361613,0.84867686,0.04189206,0.5417815,0.5017778,1.0,0.9569255,0.028795324
7697,Fam217b,0.20004667,0.07581597,0.15341689,0.14309317,0.29264307,0.041875225,0.5622675,0.6328491,1.0,0.5912136,0.3293942
7698,Snap23,0.03900226,0.18119574,0.021607596,0.08060186,0.5193954,0.04186424,0.54656667,0.4484388,0.0,0.9581452,0.2319484
7699,Mea1,0.061411377,0.23330326,0.18802123,0.16091196,0.26004303,0.041844033,0.42661574,0.47157282,0.0,0.8966683,0.431447
7700,Cinp,0.22545205,0.11067747,0.08943713,0.14185555,0.29497048,0.041843202,0.48017424,0.5286513,0.0,0.9719897,0.35904574
7701,Cdkn1a,0.19518228,0.16045235,0.10188558,0.15250674,0.27436545,0.04184258,0.5418916,0.544082,0.0,0.9862002,0.2771925
7702,4930553P18Rik,0.14299753,0.53087693,0.017205311,0.23035993,0.1815825,0.04182933,0.55225325,0.49899548,0.0,0.89074254,0.043068156
7703,Scrn3,0.014150655,0.067814186,0.047190793,0.04305188,0.97150165,0.04182497,0.5852313,0.63525194,1.0,0.60484076,0.24209678
7704,Tctn3,0.0356527,0.059984636,0.030169034,0.04193546,0.9967035,0.041797217,0.68191856,0.51008147,1.0,0.5100204,0.29534703
7705,Satb2,0.0903933,0.006014802,0.029461874,0.04195666,0.99600434,0.041789014,0.37241432,0.42484093,1.0,0.95137495,0.5201576
7706,Gm38372,0.028296487,0.48932177,0.064293765,0.19397067,0.2154353,0.041788127,0.58257544,0.42953286,0.0,0.92777073,0.13539818
7707,Gm16299,0.114738286,0.17559923,0.18854147,0.15962632,0.26176104,0.04178395,0.5860006,0.49250272,0.0,0.82237685,0.01913529
7708,Sirt2,0.007285128,0.09868433,0.044894222,0.05028789,0.8306987,0.041774087,0.48877373,0.50697476,1.0,0.994464,0.47468108
7709,Zfp651,0.04899372,0.061502095,0.017063987,0.04251994,0.9823987,0.04177153,0.53803426,0.5193348,1.0,0.9829726,0.440815
7710,Chd5,0.105599575,0.011689826,0.008599133,0.041962847,0.99444133,0.041729588,0.6095298,0.5515397,1.0,0.8957654,0.5616871
7711,Sipa1l2,0.007346381,0.099621885,0.01825141,0.041739892,0.99944896,0.041716892,0.3911169,0.42393917,1.0,0.87975603,0.4668828
7712,Limch1,0.04007163,0.039591275,0.045485295,0.04171607,0.9997757,0.04170671,0.42227283,0.42921346,1.0,0.96177006,0.5207154
7713,Traf3,0.033471387,0.16875634,0.02859414,0.07694062,0.54192805,0.04169628,0.5559606,0.4742926,0.0,0.9193564,0.43876898
7714,Sdc1,0.022670172,0.12614593,0.022196157,0.05700409,0.73136824,0.041690983,0.31116107,0.26615164,1.0,0.51561946,0.24421896
7715,Cep76,0.12548842,0.15660961,0.02956724,0.10388842,0.40116405,0.0416763,0.44346964,0.43137866,1.0,0.849358,0.24694149
7716,Fcho1,0.0026728713,0.07567027,0.047373816,0.041905653,0.9942446,0.041664466,0.585507,0.4813581,1.0,0.82114244,0.46272013
7717,Chaf1a,0.07511284,0.24596216,0.15611377,0.15906292,0.2618202,0.041645885,0.41681346,0.3341625,1.0,0.5186968,0.28553888
7718,Acer2,0.056747682,0.02551654,0.14605722,0.076107144,0.5471336,0.041640777,0.45940393,0.47687098,0.0,0.9783051,0.17468618
7719,Pdgfa,0.017330477,0.09025758,0.017378312,0.041655455,0.99953496,0.041636083,0.55630904,0.5575151,1.0,0.82840526,0.29757482
7720,Nedd4,0.0724586,0.007849483,0.04661384,0.042307306,0.98398477,0.041629747,0.41349944,0.42998487,1.0,0.9957166,0.69548684
7721,Wasf2,0.12228309,0.22845216,0.033176005,0.12797041,0.32524738,0.041622043,0.43667588,0.43242624,0.0,0.95984364,0.33710155
7722,Sqle,0.038547657,0.07935504,0.018972453,0.04562505,0.9120952,0.041614387,0.42634478,0.42240793,1.0,0.948337,0.48108256
7723,Tmem128,0.036332686,0.3191479,0.099504225,0.15166162,0.2743751,0.041612174,0.5117056,0.46253908,1.0,0.96491534,0.33451623
7724,Mcts2,0.004350998,0.09012264,0.03318065,0.042551428,0.9778209,0.041607674,0.42433393,0.47208488,1.0,0.9444208,0.22237256
7725,Rbpj,0.040250324,0.01537376,0.07055703,0.04206037,0.9891977,0.04160602,0.4378642,0.40473968,1.0,0.7766026,0.43996602
7726,Cetn3,0.11059219,0.39782977,0.080120265,0.19618075,0.21203633,0.041597445,0.43986624,0.41290906,1.0,0.88183886,0.4207578
7727,Mast1,0.012405466,0.061984975,0.050358128,0.041582856,0.999788,0.04157404,0.5295798,0.43322203,1.0,0.8964494,0.5067994
7728,Zfat,0.01782721,0.37894568,0.023232184,0.1400017,0.2969122,0.041568212,0.569514,0.45580044,1.0,0.86872846,0.214496
7729,Rgs5,0.18515165,0.074636556,0.006293929,0.08869404,0.46861634,0.041563477,0.5903873,0.49921316,0.0,0.7958373,0.43791404
7730,Jmjd7,0.07656689,0.0036267682,0.05145435,0.043882668,0.94705236,0.041559186,0.37271157,0.3619231,1.0,0.83736897,0.17072786
7731,Morc2a,0.006285551,0.22274,0.03771002,0.088911854,0.46684754,0.04150828,0.43090144,0.39851713,1.0,0.84217244,0.45609468
7732,Cdc123,0.031364854,0.045768995,0.04761547,0.041583106,0.9980776,0.041503165,0.42037392,0.4769879,1.0,0.9089728,0.41851747
7733,Fkbp3,0.11911668,0.14619417,0.059786417,0.10836575,0.3827101,0.041472666,0.5161263,0.50547594,1.0,0.9327284,0.46154034
7734,Prkaa1,0.09372236,0.14991556,0.00056320254,0.08140037,0.5094545,0.041469786,0.5048531,0.47468707,1.0,0.997464,0.33554378
7735,Spaca6,0.15598704,0.43176696,0.043237,0.21033032,0.19702715,0.041440785,0.5619893,0.45225903,0.0,0.9070079,0.28576925
7736,Klc1,0.027819179,0.03044861,0.06683183,0.04169987,0.99376214,0.041439753,0.5361347,0.5389388,1.0,0.9534674,0.6502335
7737,2210016F16Rik,0.047381453,0.04913419,0.032100696,0.042872112,0.9662739,0.041426204,0.4291798,0.47543657,1.0,0.97727555,0.24835275
7738,Ostc,0.037929934,0.021684136,0.06516951,0.041594528,0.99586767,0.041422646,0.467565,0.43523407,1.0,0.9315199,0.3773715
7739,Ttll11,0.030608311,0.077245526,0.021188019,0.04301395,0.9626806,0.04140869,0.64492196,0.6791472,1.0,0.5649856,0.24024735
7740,Acbd5,0.020175304,0.09565284,0.034122974,0.049983706,0.82773614,0.04137332,0.46563765,0.49998897,1.0,0.98960555,0.41742942
7741,0610011F06Rik,0.03270689,0.0011269806,0.09059468,0.041476186,0.9975171,0.041373204,0.50986725,0.48226094,1.0,0.9736132,0.27753368
7742,Pofut2,0.031070799,0.0376665,0.058651578,0.04246296,0.9742807,0.041370843,0.46194094,0.49243176,1.0,0.9728775,0.32824242
7743,Rpusd3,0.06302896,0.13251068,0.057335187,0.08429161,0.49079722,0.041370086,0.54145896,0.4965405,0.0,0.95159507,0.17790802
7744,Pcbp3,0.036416072,0.06733818,0.03378792,0.04584739,0.90230715,0.04136843,0.56108224,0.5091623,1.0,0.90747464,0.35713562
7745,Rnf165,0.083082646,0.05568552,0.0058544255,0.048207533,0.8579658,0.041360416,0.46442038,0.40819678,1.0,0.8262299,0.4945328
7746,Kif26a,0.04039971,0.076533385,0.009132453,0.042021852,0.9840892,0.04135325,0.23360968,0.24010994,1.0,0.6576682,0.41523996
7747,Zfp568,0.043722715,0.18365821,0.075856045,0.10107899,0.40909904,0.04135132,0.44686142,0.3862086,0.0,0.7338422,0.21557674
7748,Qser1,0.0030524167,0.11050199,0.010617715,0.041390706,0.9987503,0.04133898,0.3479827,0.33386087,1.0,0.73387116,0.4052147
7749,Pex26,0.027396655,0.06866891,0.035311818,0.04379246,0.943271,0.041308157,0.49121377,0.44804773,1.0,0.94536465,0.32920378
7750,Lrrn1,0.060940783,0.057663057,0.0065639233,0.041722585,0.9899096,0.041301586,0.36884713,0.47259703,1.0,0.7145609,0.4234599
7751,Gm5507,0.003928706,0.55111593,0.07707363,0.2107061,0.19600599,0.041299656,0.6315533,0.4676819,0.0,0.6470355,0.005666261
7752,Zmiz1,0.05365833,0.16468795,0.00640434,0.07491687,0.551232,0.041296575,0.37711927,0.39031604,0.0,0.99471796,0.5907464
7753,Gm5466,0.09277713,0.3577444,0.14850278,0.19967477,0.20680493,0.041293725,0.40755633,0.4150832,0.0,0.8923465,0.054243565
7754,Dapk1,0.038114216,0.072005786,0.04860992,0.05290997,0.77993166,0.041266162,0.45374304,0.45359516,1.0,0.99041367,0.5212113
7755,Sharpin,0.07130746,0.2535265,0.031189412,0.11867446,0.34772092,0.041265592,0.48603135,0.47005528,0.0,0.985869,0.35023618
7756,Bag6,0.019601988,0.16688818,0.012222567,0.06623758,0.62283885,0.041255336,0.45398992,0.42936525,1.0,0.9216878,0.5824519
7757,1110065P20Rik,0.09623171,0.14491516,0.05997111,0.10037265,0.4109781,0.041250963,0.46867245,0.51199174,0.0,0.99947095,0.32156712
7758,Tmem19,0.014650658,0.13224553,0.049640086,0.06551209,0.6295699,0.04124444,0.5560688,0.49333686,0.0,0.91280663,0.33855575
7759,Dcaf12,0.006652435,0.043568175,0.07464773,0.04162278,0.9907578,0.041238096,0.4699473,0.44101277,1.0,0.9343525,0.44310728
7760,Aasdh,0.012566695,0.2863576,0.029335193,0.10941983,0.37683648,0.041233383,0.48664793,0.4464311,0.0,0.9082232,0.25392523
7761,Sel1l,0.01386875,0.07500804,0.03752209,0.04213296,0.97815675,0.041212637,0.5170302,0.5259372,1.0,0.9480175,0.52584195
7762,Zfp507,0.016180005,0.027515758,0.08155278,0.04174952,0.9869344,0.041204035,0.45507407,0.4329638,1.0,0.91564226,0.37977463
7763,Mapk8ip2,0.035108157,0.07498557,0.014550564,0.0415481,0.99161327,0.041199647,0.5483592,0.5222101,1.0,0.92675567,0.567624
7764,Trim2,0.03288218,0.081388794,0.014913873,0.043061614,0.95663637,0.041194305,0.46286067,0.46960738,1.0,0.96602786,0.6077836
7765,Dnajb4,0.021617837,0.07739663,0.029318763,0.042777743,0.9629815,0.041194174,0.55583876,0.5688496,1.0,0.8922016,0.3519091
7766,Ikbip,0.15050034,0.27423322,0.14748605,0.19073987,0.21596444,0.041193027,0.4870474,0.5207255,0.0,0.9601543,0.1916062
7767,Rnf157,0.039271742,0.06999661,0.019018222,0.04276219,0.96297437,0.041178893,0.49935007,0.5447688,1.0,0.8698706,0.57468843
7768,Fhod3,0.026286924,0.0649147,0.03501499,0.042072207,0.97869825,0.041175995,0.48608673,0.520359,1.0,0.97771496,0.45621443
7769,Cystm1,0.04221297,0.053087153,0.029309852,0.04153666,0.9910158,0.041163485,0.6518666,0.60369104,1.0,0.8514781,0.25765654
7770,Ndufaf7,0.017838538,0.08216584,0.045801945,0.048602104,0.84688014,0.041160155,0.5520172,0.5230408,1.0,0.9414806,0.32475612
7771,Celf6,0.048220586,0.06934944,0.009145363,0.042238463,0.97437936,0.041156285,0.49979657,0.48023182,1.0,0.991575,0.30393776
7772,Dym,0.020007988,0.058641795,0.0448669,0.041172225,0.9991725,0.041138154,0.5280164,0.52021927,1.0,0.9915462,0.36411706
7773,Brd3,0.014783506,0.11392545,0.0007622526,0.04315707,0.95309806,0.04113292,0.35731658,0.3507121,1.0,0.8393282,0.4922679
7774,Stat3,0.007475129,0.1463483,0.014643322,0.05615558,0.73243076,0.041130073,0.5704941,0.50524276,1.0,0.87712425,0.37183782
7775,Usp3,0.019089112,0.06778374,0.038353976,0.041742276,0.98525554,0.04112681,0.38376632,0.34831175,1.0,0.69161516,0.41244856
7776,Sertad2,0.0025459626,0.099461466,0.052345928,0.051451117,0.7992451,0.041122053,0.44044796,0.47180972,1.0,0.93832505,0.35894185
7777,Slc8a3,0.097088575,0.030717056,0.009533759,0.0457798,0.89819545,0.041119207,0.5217854,0.47154227,1.0,0.9738538,0.33855587
7778,Tex2,0.06891349,0.06770997,0.0029021746,0.046508547,0.8838337,0.04110582,0.53967726,0.5694367,1.0,0.8336049,0.4143378
7779,Exoc2,0.007707167,0.10630218,0.009834323,0.041281223,0.9955973,0.041099474,0.44256717,0.44639114,1.0,0.98454,0.436444
7780,Sema4d,0.010983415,0.10388502,0.01699833,0.04395559,0.93487895,0.041093156,0.4444806,0.4928437,1.0,0.9136719,0.3861476
7781,Mrps15,0.007632891,0.059566256,0.0723984,0.046532515,0.8829667,0.041086663,0.48754507,0.46772242,1.0,0.9623755,0.30955717
7782,Tesk2,0.020832466,0.10171018,0.0024503756,0.04166434,0.9857754,0.041071683,0.46706626,0.500189,1.0,0.94211876,0.1511605
7783,Pygo2,0.0021675734,0.095915556,0.0453485,0.047810543,0.85878307,0.041058887,0.49220333,0.45780697,0.0,0.97216445,0.4174422
7784,Zkscan6,0.094470374,0.016565068,0.015594599,0.042210013,0.9725208,0.041050117,0.4663618,0.45144385,1.0,0.9680679,0.28041768
7785,Jkamp,0.023542574,0.029358529,0.077963755,0.04362162,0.94080174,0.041039295,0.43293947,0.48206592,1.0,0.9206347,0.39422745
7786,Rnpepl1,0.022672182,0.06170854,0.044484105,0.04295494,0.9551946,0.041030325,0.5325081,0.41366747,1.0,0.88110113,0.38494828
7787,Hdac2,0.03204527,0.08038318,0.011462691,0.04129705,0.9931699,0.041014984,0.4222009,0.38410273,1.0,0.76266366,0.53857386
7788,Clpb,0.04554201,0.17599738,0.049493045,0.09034414,0.45396033,0.041012656,0.52768487,0.5044954,0.0,0.9497865,0.38736537
7789,Bend6,0.09113115,0.039407562,0.00058196863,0.043706894,0.9381708,0.04100453,0.5039061,0.5519008,1.0,0.7722748,0.4810852
7790,Gcnt4,0.06260386,0.010505694,0.05167046,0.04159334,0.98571426,0.040999148,0.73465955,0.7225761,1.0,0.7070269,0.11049478
7791,Cpsf2,0.034776207,0.075248666,0.021630997,0.04388529,0.9341762,0.040996592,0.41716105,0.46059492,1.0,0.8892509,0.4482583
7792,Trib2,0.008543652,0.11586862,0.011334003,0.045248758,0.905824,0.04098741,0.40275124,0.3981038,1.0,0.95457834,0.44525197
7793,St6gal2,0.05573077,0.016198708,0.05158227,0.041170582,0.99552774,0.040986456,0.5375049,0.45922756,1.0,0.8750021,0.4639497
7794,BC005561,0.04781782,0.17995456,0.019521996,0.08243146,0.4970691,0.04097413,0.5586865,0.46210572,0.0,0.95139605,0.28063628
7795,Calhm2,0.046125416,0.011565185,0.0822939,0.0466615,0.87785167,0.040961877,0.58687687,0.6059504,1.0,0.7928304,0.07902987
7796,Suv420h2,0.046151478,0.057890836,0.019239975,0.0410941,0.99554783,0.04091114,0.47914442,0.3213685,1.0,0.47848943,0.33952174
7797,Zfp446,0.012320823,0.17015876,0.0012273075,0.061235625,0.6678841,0.0408983,0.52676904,0.44185618,0.0,0.9450299,0.24731313
7798,Lrrc8d,0.07496283,0.033140164,0.025370736,0.044491243,0.9191101,0.04089235,0.4208258,0.42673692,1.0,0.97153664,0.42154458
7799,Fam234b,0.08694678,0.022724899,0.015470624,0.041714102,0.9801427,0.040885773,0.5451956,0.54708207,1.0,0.9528716,0.53948104
7800,Fam193a,0.009864804,0.13904153,0.027027208,0.058644515,0.69712895,0.04088279,0.46874368,0.41648456,0.0,0.8564889,0.44085297
7801,Cox5b,0.1572145,0.15904976,0.096834145,0.13769947,0.2968943,0.04088219,0.46487594,0.52060235,0.0,0.94138014,0.5012809
7802,Cox6c,0.048533767,0.21428269,0.083907396,0.11557462,0.35364792,0.040872723,0.5716333,0.54549426,1.0,0.9606086,0.4779567
7803,Arid1b,0.011262057,0.104437895,0.009650028,0.04178333,0.9780287,0.040865295,0.4803113,0.4336275,1.0,0.9158714,0.4980923
7804,Gpatch4,0.02114299,0.09108685,0.015204146,0.042477995,0.96190596,0.040859837,0.47004685,0.46382484,1.0,0.9492397,0.30901852
7805,Ugp2,0.088111706,0.004857525,0.0586069,0.05052538,0.80818087,0.040833645,0.46177512,0.5412027,1.0,0.9439543,0.40011168
7806,Tmx1,0.039225135,0.06335638,0.020191029,0.04092418,0.9976904,0.040829662,0.4371391,0.41862077,1.0,0.8966746,0.38844714
7807,Mthfd2l,0.048670527,0.19624422,0.02619347,0.0903694,0.45166194,0.04081642,0.40632182,0.35749993,0.0,0.65151477,0.27615115
7808,Zfp512b,0.027834965,0.11319255,0.00380812,0.048278544,0.8451645,0.04080331,0.529267,0.38319632,1.0,0.7413321,0.4978984
7809,Tatdn2,0.017828992,0.115715355,0.01252122,0.04868852,0.83764994,0.040783934,0.4772331,0.46923646,1.0,0.9753344,0.3998988
7810,Fem1a,0.06832043,0.07128814,0.047914762,0.06250777,0.6523606,0.04077761,0.49088055,0.44645783,1.0,0.9589379,0.46747825
7811,Tmeff1,0.058716055,0.04162599,0.02544036,0.04192747,0.9725513,0.040776618,0.38104755,0.4151567,1.0,0.874866,0.52330565
7812,Palmd,0.09940757,0.120407246,0.021612829,0.080475874,0.50659317,0.040768526,0.5611368,0.49035743,1.0,0.88266206,0.30159482
7813,Slit1,0.024009565,0.10688427,0.004923273,0.04527237,0.899969,0.040743727,0.5148203,0.45190293,1.0,0.9839147,0.44104525
7814,Satb1,0.07885235,0.018101625,0.025521813,0.040825263,0.9972369,0.040712457,0.54076344,0.48046067,1.0,0.9242669,0.50645876
7815,RP23-74O12.7,0.15508395,0.099916734,0.04257049,0.09919039,0.41006574,0.040674582,0.47540548,0.40357012,1.0,0.8030193,0.09109244
7816,Lysmd1,0.14371896,0.126786,0.07336812,0.11462436,0.35473236,0.04066097,0.45709398,0.45890173,1.0,0.9745518,0.32449427
7817,Rrp8,0.07916293,0.02577919,0.046096586,0.050346237,0.807597,0.04065947,0.46776944,0.4394681,1.0,0.9089342,0.2666839
7818,Vps72,0.0018312754,0.09526711,0.02700888,0.04136909,0.9825135,0.04064569,0.369953,0.37789682,1.0,0.9359228,0.41488713
7819,Zfp386,0.036932558,0.08169765,0.11356514,0.07739845,0.5250401,0.04063729,0.4805813,0.4015679,1.0,0.7747475,0.34364125
7820,Jph3,0.1313279,0.15796874,0.024454573,0.10458373,0.3885483,0.04063583,0.48252395,0.5809974,1.0,0.7109547,0.49809608
7821,Nrn1,0.015541259,0.067869924,0.039331775,0.040914323,0.99231637,0.040599953,0.5043296,0.66684926,1.0,0.67750865,0.42163536
7822,Dcun1d2,0.044284992,0.2789982,0.0074023274,0.11022851,0.36829126,0.040596195,0.535661,0.508046,0.0,0.98242635,0.37651613
7823,Lsm14a,0.0803733,0.009477874,0.03508134,0.04164417,0.97481304,0.040595282,0.44129616,0.46110064,1.0,0.978661,0.43074366
7824,Kctd3,0.04832294,0.025256338,0.049499802,0.041026358,0.9890338,0.040576454,0.5376404,0.47884628,1.0,0.9694558,0.4691185
7825,Zfp84,0.022557477,0.09758759,0.0042523034,0.04146579,0.97849697,0.04057415,0.41580656,0.43580934,1.0,0.96897626,0.31824496
7826,Epb41l4b,0.007949037,0.10924264,0.004391976,0.040527884,0.99989724,0.04052372,0.7554359,0.66135854,1.0,0.5523827,0.23831688
7827,Eri1,0.04331041,0.022286262,0.05734156,0.04097941,0.9888386,0.040522024,0.41591024,0.39837554,1.0,0.8589281,0.3282316
7828,Glyr1,0.022513926,0.22200333,0.053771578,0.09942961,0.40751943,0.0405195,0.49538723,0.46854338,1.0,0.99293786,0.5723588
7829,Atg2a,0.042282015,0.080792,0.012570227,0.045214746,0.8959894,0.040511936,0.5914881,0.48011756,1.0,0.8015189,0.39502618
7830,Ndufab1,0.03026027,0.048139814,0.05406737,0.044155817,0.9172566,0.040502213,0.49129844,0.5193882,1.0,0.9505244,0.3906922
7831,Otulin,0.056133542,0.1348448,0.03944874,0.07680903,0.52698094,0.040476892,0.44602734,0.45059642,1.0,0.99258703,0.29417318
7832,Rhno1,0.029956406,0.01595882,0.07893757,0.0416176,0.97249824,0.04047304,0.38089016,0.3606357,1.0,0.7691217,0.35422024
7833,Cfap61,0.08908858,0.033526503,0.01453627,0.04571712,0.88513356,0.040465757,0.6579207,0.53849244,1.0,0.607196,0.07670067
7834,Mtch2,0.037232887,0.053062636,0.0731761,0.05449054,0.7424828,0.040458288,0.5119808,0.45267668,0.0,0.95415133,0.48169732
7835,Gm26917,0.035187934,0.055002227,0.045780655,0.045323607,0.8925764,0.040454783,0.542099,0.54094595,1.0,0.99243057,0.24779624
7836,Limk1,0.14939947,0.18960346,0.063116945,0.13403995,0.30171075,0.040441297,0.52254164,0.45019978,0.0,0.9719862,0.46427095
7837,Uhrf1bp1l,0.063022345,0.11610732,0.046550833,0.075226836,0.53719354,0.04041137,0.5241199,0.5230992,0.0,0.99739313,0.44733495
7838,Gm11223,0.17565216,0.23057811,0.057838354,0.15468954,0.26121205,0.04040677,0.3858276,0.41499314,0.0,0.8963372,0.26040232
7839,Smpd3,0.035190444,0.014480828,0.07201381,0.040561695,0.9959417,0.04039708,0.46951014,0.428057,1.0,0.83134747,0.4971924
7840,Lsm10,0.084226586,0.022367338,0.04940046,0.051998127,0.77687913,0.04039626,0.41041493,0.41809103,1.0,0.99183655,0.2289823
7841,Zfp54,0.008235828,0.19068803,0.073268235,0.0907307,0.44493508,0.04036927,0.4338529,0.4631657,1.0,0.94398844,0.08403704
7842,Tkfc,0.013670485,0.17627405,0.12102691,0.10365715,0.38934568,0.04035846,0.48175147,0.4210209,1.0,0.8568043,0.2876636
7843,Rpl22,0.003073402,0.29878172,0.025395114,0.109083414,0.36994728,0.040355112,0.4359779,0.3811984,1.0,0.75057167,0.5311341
7844,Ccnjl,0.0019211294,0.047705654,0.07166671,0.040431164,0.9980728,0.040353246,0.44002318,0.42460102,1.0,0.95402616,0.1658544
7845,Dync1li1,0.0531452,0.24145348,0.014998956,0.103199214,0.3909769,0.040348507,0.43627203,0.4555271,0.0,0.9590217,0.4666959
7846,Pigp,0.01657949,0.06212823,0.053287126,0.043998282,0.9169536,0.040344384,0.4331717,0.44949362,1.0,0.9793053,0.30719638
7847,Sdf2,0.04393292,0.18308163,0.09251362,0.10650939,0.3787718,0.040342752,0.5047175,0.50222975,0.0,0.9967566,0.3641682
7848,Fam219a,0.055351265,0.04580449,0.01996289,0.040372882,0.99903,0.04033372,0.6356772,0.55540866,1.0,0.74558914,0.5036588
7849,Rsph10b,0.011256268,0.04414158,0.06652933,0.040642392,0.9922147,0.040325977,0.59427786,0.47800004,1.0,0.75667715,0.13229263
7850,Mks1,0.032389916,0.13209015,0.14857571,0.104351915,0.38641608,0.040323257,0.4495103,0.41572705,1.0,0.86357284,0.19051552
7851,Nkpd1,0.0327353,0.051841762,0.04118251,0.041919857,0.96175873,0.04031679,0.53146803,0.50853145,1.0,0.8917413,0.020662101
7852,Crebrf,0.00037329798,0.08155155,0.043663215,0.041862685,0.96279144,0.040305033,0.4589645,0.5346365,1.0,0.9339072,0.35923997
7853,Zfp384,0.01326206,0.083532624,0.02426454,0.040353075,0.99877805,0.040303767,0.46864513,0.4294216,1.0,0.902464,0.4127404
7854,Gm4673,0.076389596,0.06382727,0.10822797,0.08281494,0.48650044,0.040289506,0.55504197,0.4486331,1.0,0.8771169,0.12616947
7855,Zfyve27,0.044906612,0.065478235,0.027253503,0.045879453,0.8779035,0.040277734,0.56084967,0.47324896,1.0,0.86396563,0.45300394
7856,Usp22,0.0012039607,0.21785107,0.045486838,0.088180624,0.45661575,0.040264662,0.38815388,0.3770449,0.0,0.84670967,0.65023565
7857,Gm42528,0.13750109,0.0069748857,0.0058646235,0.050113533,0.8032637,0.040254384,0.47913656,0.47925258,1.0,0.9948095,0.15942657
7858,Ttc39a,0.03872773,0.039759163,0.11061558,0.063034154,0.63838935,0.040240332,0.53334653,0.5367566,0.0,0.9945127,0.036842328
7859,Rassf8,0.1916513,0.41452387,0.00092015835,0.20236512,0.19878715,0.040227585,0.6166358,0.51322573,0.0,0.6708684,0.2416311
